comparison	log_odds_ratio	norm_interactions	interactions_counts	expected_counts	condition
Mo7_vs_CD4_3	-1.86615962776096	6.24738996190756e-11	0	0.00734783893127438	untreated
Mo8_vs_CD4_3	-1.94727094758596	6.24738996190756e-11	0	0.00885667987935437	untreated
N1_vs_CD4_3	-4.38249200463469	6.24738996190756e-11	0	2.41263711551183	untreated
N2_vs_CD4_3	-3.26391956379235	6.24738996190756e-11	0	0.183619822735228	untreated
N3_vs_CD4_3	-2.75343273601019	6.24738996190756e-11	0	0.0566803777554549	untreated
N4_vs_CD4_3	-2.27177069536993	6.24738996190756e-11	0	0.0186969469320499	untreated
N5_vs_CD4_3	-3.32084334181276	6.24738996190756e-11	0	0.209335720632939	untreated
N6_vs_CD4_3	-0.00420931456406806	6.87219143199793e-06	11	11.1072346761522	untreated
N7_vs_CD4_3	-0.424654477837544	1.24954046628113e-06	2	5.31748394946756	untreated
NK1_vs_CD4_3	0.752801326314447	3.74849645104415e-06	6	1.060125210009	untreated
NK2_vs_CD4_3	-2.03704124219101	6.24738996190756e-11	0	0.0108903350702448	untreated
NKT_vs_CD4_3	1.24691921766533	1.87427946247189e-06	3	0.169909050641805	untreated
S_vs_CD4_3	1.70167556991791	6.24801470090375e-07	1	0.0198777789783734	untreated
T1_vs_CD4_3	-2.40238391304626	6.24738996190756e-11	0	0.0252571249671803	untreated
T10_vs_CD4_3	-4.18934902837838	6.24738996190756e-11	0	1.54649680953356	untreated
T11_vs_CD4_3	-0.428808345133511	1.24954046628113e-06	2	5.36858773636123	untreated
T12_vs_CD4_3	-0.45424455309671	3.1237574548534e-06	5	14.2306010404582	untreated
T2_vs_CD4_3	-1.59511536964479	6.24738996190756e-11	0	0.00393654635300658	untreated
T3_vs_CD4_3	-2.87114810380945	6.24738996190756e-11	0	0.0743272566699556	untreated
T4_vs_CD4_3	-3.94757119015268	6.24738996190756e-11	0	0.886280492078043	untreated
T5_vs_CD4_3	-4.30021767373151	6.24738996190756e-11	0	1.9962626156221	untreated
T6_vs_CD4_3	-4.40894803899655	6.24738996190756e-11	0	2.56417722812334	untreated
T7_vs_CD4_3	0.380826809541192	1.87427946247189e-06	3	1.24827111605654	untreated
T8_vs_CD4_3	0.206702911468172	1.87427946247189e-06	3	1.86394382465352	untreated
T9_vs_CD4_3	-2.61763730808073	6.24738996190756e-11	0	0.0414607647139524	untreated
Treg1_vs_CD4_3	-1.8463265967258	6.24738996190756e-11	0	0.00701983002951786	untreated
Treg2_vs_CD4_3	-3.40630739786412	6.24738996190756e-11	0	0.254863356196744	untreated
CD4_4_vs_CD4_4	-0.556363546110512	6.24738996190756e-11	0	0.000360050605911584	untreated
CD45_1_vs_CD4_4	-3.40084909156794	6.24738996190756e-11	0	0.251680223860062	untreated
CD45_2_vs_CD4_4	-2.07803761844359	6.24738996190756e-11	0	0.0119684419706375	untreated
CD8_1_vs_CD4_4	-2.14638107238365	6.24738996190756e-11	0	0.0140081593163775	untreated
CD8_2_vs_CD4_4	-2.79376581779685	6.24738996190756e-11	0	0.0621964816094839	untreated
CD8_3_vs_CD4_4	-2.35067421976861	6.24738996190756e-11	0	0.0224219933675548	untreated
CD8_4_vs_CD4_4	-0.079484637173143	6.24738996190756e-11	0	0.000120083859353942	untreated
CD8_5_vs_CD4_4	-1.3908926709798	6.24738996190756e-11	0	0.00245975963829095	untreated
CD8_6_vs_CD4_4	-2.65804761628076	6.24738996190756e-11	0	0.045503794802068	untreated
DC1_vs_CD4_4	-2.18164339855825	6.24738996190756e-11	0	0.0151929951275058	untreated
DC2_vs_CD4_4	-1.55079170413594	6.24738996190756e-11	0	0.00355460791946019	untreated
DC3_vs_CD4_4	-1.79093535930766	6.24738996190756e-11	0	0.0061792442099344	untreated
DC4_vs_CD4_4	-1.21745021761079	6.24738996190756e-11	0	0.00164987186865891	untreated
E1_vs_CD4_4	0.518338456889859	6.24801470090375e-07	1	0.303183086839996	untreated
E2_vs_CD4_4	-3.49862260691932	6.24738996190756e-11	0	0.315226417932857	untreated
E3_vs_CD4_4	-0.767170290959355	6.24738996190756e-11	0	0.000585019430809373	untreated
M1_vs_CD4_4	0.0600799191596054	4.37323544723491e-06	7	6.09571038615159	untreated
M10_vs_CD4_4	-2.68751426554311	6.24738996190756e-11	0	0.0486983521156166	untreated
M11_vs_CD4_4	-3.41470449201213	6.24738996190756e-11	0	0.259839093243022	untreated
M12_vs_CD4_4	-0.875059276673898	6.24738996190756e-11	0	0.000749996569067752	untreated
M13_vs_CD4_4	-1.54711132488417	6.24738996190756e-11	0	0.00352461207614049	untreated
M2_vs_CD4_4	-3.82020376025526	6.24738996190756e-11	0	0.661003501800759	untreated
M3_vs_CD4_4	-2.75854972530336	6.24738996190756e-11	0	0.0573521529133515	untreated
M4_vs_CD4_4	-1.37194926637601	6.24738996190756e-11	0	0.00235477418667198	untreated
M5_vs_CD4_4	-1.78987998233415	6.24738996190756e-11	0	0.00616424628827455	untreated
M6_vs_CD4_4	-2.88564076971972	6.24738996190756e-11	0	0.0768494510711599	untreated
M7_vs_CD4_4	-0.216154716509276	6.24801470090375e-07	1	1.64512212735531	untreated
M8_vs_CD4_4	-2.99320009644954	6.24738996190756e-11	0	0.0984464582613477	untreated
M9_vs_CD4_4	-2.14916202986794	6.24738996190756e-11	0	0.0140981468463366	untreated
Mo1_vs_CD4_4	0.576805267377725	4.37323544723491e-06	7	1.85480807008171	untreated
Mo2_vs_CD4_4	0.697328865754464	6.24801470090375e-07	1	0.200777277746522	untreated
Mo3_vs_CD4_4	-2.80625617329295	6.24738996190756e-11	0	0.0640112301303261	untreated
Mo4_vs_CD4_4	-2.37193258653995	6.24738996190756e-11	0	0.0235468374920437	untreated
Mo5_vs_CD4_4	-2.12101029198261	6.24738996190756e-11	0	0.0132132694684053	untreated
Mo6_vs_CD4_4	-2.05513080408082	6.24738996190756e-11	0	0.0113535271825836	untreated
Mo7_vs_CD4_4	-1.22527508278551	6.24738996190756e-11	0	0.00167986771197861	untreated
Mo8_vs_CD4_4	-1.30638640261051	6.24738996190756e-11	0	0.00202481991015522	untreated
N1_vs_CD4_4	-3.74160745965924	6.24738996190756e-11	0	0.551578665370475	untreated
N2_vs_CD4_4	-2.6230350188169	6.24738996190756e-11	0	0.0419792832120026	untreated
N3_vs_CD4_4	-2.11254819103474	6.24738996190756e-11	0	0.0129583048001878	untreated
N4_vs_CD4_4	-1.63088615039448	6.24738996190756e-11	0	0.00427450815913312	untreated
N5_vs_CD4_4	-2.67995879683731	6.24738996190756e-11	0	0.0478584685026648	untreated
N6_vs_CD4_4	-4.40472140286055	6.24738996190756e-11	0	2.5393432104807	untreated
N7_vs_CD4_4	-4.08482164270732	6.24738996190756e-11	0	1.21568663646875	untreated
NK1_vs_CD4_4	-3.38447261727479	6.24738996190756e-11	0	0.242366514509293	untreated
NK2_vs_CD4_4	-1.39615669721556	6.24738996190756e-11	0	0.00248975548161065	untreated
NKT_vs_CD4_4	-2.58933196832034	6.24738996190756e-11	0	0.0388447175850934	untreated
S_vs_CD4_4	-1.6574833123835	6.24738996190756e-11	0	0.00454447074901046	untreated
T1_vs_CD4_4	-1.76149936807081	6.24738996190756e-11	0	0.00577430032511838	untreated
T10_vs_CD4_4	-3.54846448340294	6.24738996190756e-11	0	0.353561105695441	untreated
T11_vs_CD4_4	-0.0889320827264249	6.24801470090375e-07	1	1.22737001744177	untreated
T12_vs_CD4_4	-0.0352029672989362	1.87427946247189e-06	3	3.25340925862794	untreated
T2_vs_CD4_4	-0.954230824669338	6.24738996190756e-11	0	0.000899975785666278	untreated
T3_vs_CD4_4	-2.230263558834	6.24738996190756e-11	0	0.0169927457266881	untreated
T4_vs_CD4_4	-3.30668664517723	6.24738996190756e-11	0	0.202622022110684	untreated
T5_vs_CD4_4	-3.65933312875606	6.24738996190756e-11	0	0.45638685659539	untreated
T6_vs_CD4_4	-3.7680634940211	6.24738996190756e-11	0	0.586223864404734	untreated
T7_vs_CD4_4	0.544619050832381	6.24801470090375e-07	1	0.285380553829751	untreated
T8_vs_CD4_4	-3.6295482745175	6.24738996190756e-11	0	0.426136048607467	untreated
T9_vs_CD4_4	-1.97675276310528	6.24738996190756e-11	0	0.00947878697510197	untreated
Treg1_vs_CD4_4	-1.20544205175035	6.24738996190756e-11	0	0.00160487810367935	untreated
Treg2_vs_CD4_4	1.53562885695656	1.24954046628113e-06	2	0.0582670261346025	untreated
CD45_1_vs_CD45_1	0.496604519380367	0.000344855988371197	552	175.927866922701	untreated
CD45_2_vs_CD45_1	-0.144364675336324	3.74849645104415e-06	6	8.3661021672212	untreated
CD8_1_vs_CD45_1	0.600199102759589	2.43648833253391e-05	39	9.79189206941386	untreated
CD8_2_vs_CD45_1	0.330232052282721	5.81007891196399e-05	93	43.4761785087153	untreated
CD8_3_vs_CD45_1	-0.417001276661347	3.74849645104415e-06	6	15.6732754159586	untreated
CD8_4_vs_CD45_1	-2.92397018263057	6.24738996190756e-11	0	0.0839402353668083	untreated
CD8_5_vs_CD45_1	0.241757514523895	1.87427946247189e-06	3	1.71940512317603	untreated
CD8_6_vs_CD45_1	0.470595153876678	5.87255281158307e-05	94	31.8077655591534	untreated
DC1_vs_CD45_1	0.229145973828048	1.12453644053332e-05	18	10.6201082625993	untreated
DC2_vs_CD45_1	0.303701440545431	3.1237574548534e-06	5	2.4847188206765	untreated
DC3_vs_CD45_1	-0.0333500562107853	2.49901845866264e-06	4	4.31937494482146	untreated
DC4_vs_CD45_1	0.415199967892908	1.87427946247189e-06	3	1.1532826620113	untreated
E1_vs_CD45_1	0.232518174659572	0.000226155579094953	362	211.929061953065	untreated
E2_vs_CD45_1	0.372895274776214	0.000324864340493093	520	220.34751262557	untreated
E3_vs_CD45_1	-3.61165583641678	6.24738996190756e-11	0	0.408936463072487	untreated
M1_vs_CD45_1	-0.207905927154266	0.00164931101241749	2640	4260.98367669315	untreated
M10_vs_CD45_1	0.238852936733323	3.68596632491542e-05	59	34.0408041559698	untreated
M11_vs_CD45_1	-0.389957730854541	4.62307481920155e-05	74	181.631026531471	untreated
M12_vs_CD45_1	0.28049860514554	6.24801470090375e-07	1	0.524257705161599	untreated
M13_vs_CD45_1	0.649799762930338	6.87219143199793e-06	11	2.46375132211484	untreated
M2_vs_CD45_1	0.100979323539374	0.00036422289725311	583	462.050352295068	untreated
M3_vs_CD45_1	0.189357119211878	3.87338802377265e-05	62	40.0899274910078	untreated
M4_vs_CD45_1	0.482543878305369	3.1237574548534e-06	5	1.64601887821023	untreated
M5_vs_CD45_1	0.479581165229202	8.12166942437944e-06	13	4.30889119554063	untreated
M6_vs_CD45_1	-0.474851397333423	1.12453644053332e-05	18	53.7188015560846	untreated
M7_vs_CD45_1	0.226445953896532	0.00121011949809539	1937	1149.96252885518	untreated
M8_vs_CD45_1	0.452349192170613	0.000121824166731097	195	68.8154005204774	untreated
M9_vs_CD45_1	-0.0905521596863269	4.99797444342567e-06	8	9.85479456509883	untreated
Mo1_vs_CD45_1	0.25363845364878	0.00145251822861741	2325	1296.53582755044	untreated
Mo2_vs_CD45_1	0.372628018002668	0.00020678867021304	331	140.346021863569	untreated
Mo3_vs_CD45_1	0.246885922279569	4.93544431729693e-05	79	44.7447121716956	untreated
Mo4_vs_CD45_1	0.181523613849118	1.56185373786685e-05	25	16.4595566120207	untreated
Mo5_vs_CD45_1	0.28977908040369	1.12453644053332e-05	18	9.23625335752996	untreated
Mo6_vs_CD45_1	0.21433034348253	8.12166942437944e-06	13	7.93626844670724	untreated
Mo7_vs_CD45_1	0.532310220311362	2.49901845866264e-06	4	1.17425016057296	untreated
Mo8_vs_CD45_1	0.548106742070867	3.1237574548534e-06	5	1.41537639403201	untreated
N1_vs_CD45_1	-0.0370896204088381	0.000221157667125427	354	385.560917542144	untreated
N2_vs_CD45_1	0.00960213809119794	1.87422323596223e-05	30	29.3440844781587	untreated
N3_vs_CD45_1	-0.479898005531046	1.87427946247189e-06	3	9.05802961975587	untreated
N4_vs_CD45_1	-0.475328268575042	6.24801470090375e-07	1	2.98793878615626	untreated
N5_vs_CD45_1	0.260886204673619	3.81091412415357e-05	61	33.4537141962434	untreated
N6_vs_CD45_1	-0.0448155892722253	0.0010002071953753	1601	1775.03511222601	untreated
N7_vs_CD45_1	-0.16513098102494	0.000362973419260729	581	849.781335697224	untreated
NK1_vs_CD45_1	0.471745640925637	0.000313619038561659	502	169.417458619306	untreated
NK2_vs_CD45_1	0.537516245891707	3.74849645104415e-06	6	1.74037262173769	untreated
NKT_vs_CD45_1	0.429505941266231	4.56060091958248e-05	73	27.1529808784656	untreated
S_vs_CD45_1	0.10010199071337	2.49901845866264e-06	4	3.17664627321117	untreated
T1_vs_CD45_1	-0.00391406497394224	2.49901845866264e-06	4	4.0363137142391	untreated
T10_vs_CD45_1	-0.132878402252009	0.000113702559780617	182	247.143975787368	untreated
T11_vs_CD45_1	-0.285100946885526	0.000278008915778786	445	857.948176386989	untreated
T12_vs_CD45_1	-0.283105856722039	0.000740315772959945	1185	2274.17689923553	untreated
T2_vs_CD45_1	-3.79871637012676	6.24738996190756e-11	0	0.629095197969882	untreated
T3_vs_CD45_1	-5.07474910429142	6.24738996190756e-11	0	11.8781581762987	untreated
T4_vs_CD45_1	-0.632656934714878	2.06164493481946e-05	33	141.635523025111	untreated
T5_vs_CD45_1	-0.549575682225006	5.62265721310676e-05	90	319.020560856727	untreated
T6_vs_CD45_1	-0.460260389254389	8.87129999329869e-05	142	409.778378380858	untreated
T7_vs_CD45_1	0.203880897297725	0.000199291802258751	319	199.484851556722	untreated
T8_vs_CD45_1	0.195283153587854	0.000291753173694983	467	297.874838557296	untreated
T9_vs_CD45_1	-0.122259618423906	3.1237574548534e-06	5	6.6257997866037	untreated
Treg1_vs_CD45_1	0.552143251346523	2.49901845866264e-06	4	1.12183141416881	untreated
Treg2_vs_CD45_1	0.314371404732724	5.24781381539231e-05	84	40.7294361971383	untreated
CD45_2_vs_CD45_2	1.17844679778802	3.74849645104415e-06	6	0.397842972217337	untreated
CD8_1_vs_CD45_2	0.632996565128495	1.24954046628113e-06	2	0.4656452152581	untreated
CD8_2_vs_CD45_2	0.529664354046895	4.37323544723491e-06	7	2.06747320709614	untreated
CD8_3_vs_CD45_2	0.604787438859432	1.87427946247189e-06	3	0.74532946780125	untreated
CD8_4_vs_CD45_2	-1.60115870950622	6.24738996190756e-11	0	0.00399170749525355	untreated
CD8_5_vs_CD45_2	-2.91256674331288	6.24738996190756e-11	0	0.0817648686302472	untreated
CD8_6_vs_CD45_2	0.42234915994046	2.49901845866264e-06	4	1.51259161515224	untreated
DC1_vs_CD45_2	0.597734238953895	1.24954046628113e-06	2	0.505030341730309	untreated
DC2_vs_CD45_2	-3.07246577646902	6.24738996190756e-11	0	0.118158719674186	untreated
DC3_vs_CD45_2	0.687433995636129	6.24801470090375e-07	1	0.205404252998699	untreated
DC4_vs_CD45_2	-2.73912428994387	6.24738996190756e-11	0	0.0548433897758263	untreated
E1_vs_CD45_2	-0.158274798543256	4.37323544723491e-06	7	10.0781088040005	untreated
E2_vs_CD45_2	-0.0202923363292954	6.24745243580718e-06	10	10.4784411654838	untreated
E3_vs_CD45_2	-2.28884436329243	6.24738996190756e-11	0	0.01944663054131	untreated
M1_vs_CD45_2	0.187456335865071	0.000194918629285415	312	202.627505213484	untreated
M10_vs_CD45_2	-0.20914491059933	6.24801470090375e-07	1	1.61878189285579	untreated
M11_vs_CD45_2	0.726380211453778	2.87380562986744e-05	46	8.63731113938426	untreated
M12_vs_CD45_2	1.60331007826989	6.24801470090375e-07	1	0.0249306354931364	untreated
M13_vs_CD45_2	-3.06878539721725	6.24738996190756e-11	0	0.117161627864763	untreated
M2_vs_CD45_2	-0.0631219458810922	1.1870103401524e-05	19	21.9724169986074	untreated
M3_vs_CD45_2	-0.280180370359572	6.24801470090375e-07	1	1.90644287987433	untreated
M4_vs_CD45_2	-2.89362333870908	6.24738996190756e-11	0	0.0782750472972667	untreated
M5_vs_CD45_2	-3.31155405466722	6.24738996190756e-11	0	0.204905707093987	untreated
M6_vs_CD45_2	-0.40727141477594	6.24801470090375e-07	1	2.55455255599927	untreated
M7_vs_CD45_2	-0.232720880631175	1.99917103520038e-05	32	54.6855036280617	untreated
M8_vs_CD45_2	0.330230075394205	4.37323544723491e-06	7	3.27245865878383	untreated
M9_vs_CD45_2	-3.67083610220102	6.24738996190756e-11	0	0.468636490686369	untreated
Mo1_vs_CD45_2	0.123841332878632	5.12286601615416e-05	82	61.6556739218332	untreated
Mo2_vs_CD45_2	-0.0462301452907857	3.74849645104415e-06	6	6.67403736663038	untreated
Mo3_vs_CD45_2	-4.32793024562603	6.24738996190756e-11	0	2.12779726156623	untreated
Mo4_vs_CD45_2	0.106436768403837	6.24801470090375e-07	1	0.782720410654613	untreated
Mo5_vs_CD45_2	-3.64268436431569	6.24738996190756e-11	0	0.439222282308391	untreated
Mo6_vs_CD45_2	-3.57680487641389	6.24738996190756e-11	0	0.377402590124165	untreated
Mo7_vs_CD45_2	-2.74694915511859	6.24738996190756e-11	0	0.0558404815852493	untreated
Mo8_vs_CD45_2	-2.82806047494359	6.24738996190756e-11	0	0.0673070373936137	untreated
N1_vs_CD45_2	-5.26328153199232	6.24738996190756e-11	0	18.3350260778323	untreated
N2_vs_CD45_2	-0.144665663873116	6.24801470090375e-07	1	1.39543332754504	untreated
N3_vs_CD45_2	-3.63422226336782	6.24738996190756e-11	0	0.430747001928295	untreated
N4_vs_CD45_2	-3.15256022272756	6.24738996190756e-11	0	0.142088923100338	untreated
N5_vs_CD45_2	-4.20163286917039	6.24738996190756e-11	0	1.59086332219195	untreated
N6_vs_CD45_2	-1.14823698662894	3.74849645104415e-06	6	84.4103061046753	untreated
N7_vs_CD45_2	-0.828337226475708	3.74849645104415e-06	6	40.4106387384574	untreated
NK1_vs_CD45_2	-0.00305127396883377	4.99797444342567e-06	8	8.05650516039536	untreated
NK2_vs_CD45_2	1.08221265772823	6.24801470090375e-07	1	0.0827619604396702	untreated
NKT_vs_CD45_2	0.491064807900877	2.49901845866264e-06	4	1.29123723346034	untreated
S_vs_CD45_2	-3.17915738471658	6.24738996190756e-11	0	0.151062749385145	untreated
T1_vs_CD45_2	0.716869986872972	6.24801470090375e-07	1	0.191943513571488	untreated
T10_vs_CD45_2	-0.769086845890787	1.24954046628113e-06	2	11.7527244979264	untreated
T11_vs_CD45_2	-0.212707836489875	1.56185373786685e-05	25	40.7990059982277	untreated
T12_vs_CD45_2	-0.0944930187857461	5.43523551424954e-05	87	108.146575173894	untreated
T2_vs_CD45_2	-2.47590489700242	6.24738996190756e-11	0	0.0299160945402514	untreated
T3_vs_CD45_2	-3.75193763116708	6.24738996190756e-11	0	0.564855850295688	untreated
T4_vs_CD45_2	0.12588661739645	5.62271343961642e-06	9	6.73535851290989	untreated
T5_vs_CD45_2	0.350472993287947	2.12411883443853e-05	34	15.1707552206284	untreated
T6_vs_CD45_2	-0.0592860903099929	1.06206254091425e-05	17	19.4866671177159	untreated
T7_vs_CD45_2	-0.0228511138707993	5.62271343961642e-06	9	9.48633481510794	untreated
T8_vs_CD45_2	-0.151218003927475	6.24745243580718e-06	10	14.1651881308253	untreated
T9_vs_CD45_2	-3.49842683543836	6.24738996190756e-11	0	0.315084352035228	untreated
Treg1_vs_CD45_2	1.27292730319344	6.24801470090375e-07	1	0.0533477520616918	untreated
Treg2_vs_CD45_2	0.558007318955082	4.37323544723491e-06	7	1.93685418006173	untreated
CD8_1_vs_CD8_1	1.34278626649643	7.49693042818869e-06	12	0.545002630772408	untreated
CD8_2_vs_CD8_1	0.315195346068806	3.1237574548534e-06	5	2.41982157229793	untreated
CD8_3_vs_CD8_1	-3.94069174604175	6.24738996190756e-11	0	0.872351969768928	untreated
CD8_4_vs_CD8_1	-1.66950216344628	6.24738996190756e-11	0	0.00467199278528242	untreated
CD8_5_vs_CD8_1	-2.98091019725294	6.24738996190756e-11	0	0.0956996164634591	untreated
CD8_6_vs_CD8_1	0.450913547584901	3.1237574548534e-06	5	1.77037448797863	untreated
DC1_vs_CD8_1	-3.77166092483139	6.24738996190756e-11	0	0.59109995301969	untreated
DC2_vs_CD8_1	-3.14080923040908	6.24738996190756e-11	0	0.13829587626158	untreated
DC3_vs_CD8_1	0.619090541696066	6.24801470090375e-07	1	0.240410197695432	untreated
DC4_vs_CD8_1	-2.80746774388393	6.24738996190756e-11	0	0.0641900544210133	untreated
E1_vs_CD8_1	0.2070333900471	1.1870103401524e-05	19	11.7956668111501	untreated
E2_vs_CD8_1	0.38848256917306	1.87422323596223e-05	30	12.2642256689295	untreated
E3_vs_CD8_1	-2.3571878172325	6.24738996190756e-11	0	0.0227608154392791	untreated
M1_vs_CD8_1	-0.349735576314009	6.62223960701197e-05	106	237.160223684437	untreated
M10_vs_CD8_1	-0.277488364539393	6.24801470090375e-07	1	1.89466220492384	untreated
M11_vs_CD8_1	-0.226563529720581	3.74849645104415e-06	6	10.1093217314711	untreated
M12_vs_CD8_1	-2.46507680294704	6.24738996190756e-11	0	0.0291794299294069	untreated
M13_vs_CD8_1	-3.13712885115731	6.24738996190756e-11	0	0.137128855445193	untreated
M2_vs_CD8_1	-0.264090148757798	8.7464084205702e-06	14	25.7170581298292	untreated
M3_vs_CD8_1	0.496536992600328	4.37323544723491e-06	7	2.23134771045145	untreated
M4_vs_CD8_1	-2.96196679264915	6.24738996190756e-11	0	0.091615043606105	untreated
M5_vs_CD8_1	-3.37989750860729	6.24738996190756e-11	0	0.239826687287239	untreated
M6_vs_CD8_1	-0.475614868716003	6.24801470090375e-07	1	2.98991124110292	untreated
M7_vs_CD8_1	0.294155219736307	7.87171759939349e-05	126	64.0052605842582	untreated
M8_vs_CD8_1	0.495967242430544	7.49693042818869e-06	12	3.83016622890148	untreated
M9_vs_CD8_1	0.260863871135781	6.24801470090375e-07	1	0.548503693221569	untreated
Mo1_vs_CD8_1	0.404134823977512	0.000114327298776808	183	72.1633196012107	untreated
Mo2_vs_CD8_1	0.651337197394341	2.18659273405761e-05	35	7.81145774400532	untreated
Mo3_vs_CD8_1	-0.0952219897208654	1.24954046628113e-06	2	2.49042633168934	untreated
Mo4_vs_CD8_1	0.339101597032138	1.24954046628113e-06	2	0.916115250383436	untreated
Mo5_vs_CD8_1	-3.71102781825575	6.24738996190756e-11	0	0.514076579138156	untreated
Mo6_vs_CD8_1	0.354895096922905	6.24801470090375e-07	1	0.441721288522169	untreated
Mo7_vs_CD8_1	-2.81529260905865	6.24738996190756e-11	0	0.0653570752374002	untreated
Mo8_vs_CD8_1	-2.89640392888365	6.24738996190756e-11	0	0.0787778146258493	untreated
N1_vs_CD8_1	-0.553466497367691	3.74849645104415e-06	6	21.4597661916499	untreated
N2_vs_CD8_1	-4.21305254509004	6.24738996190756e-11	0	1.63324954205317	untreated
N3_vs_CD8_1	-3.70256571730789	6.24738996190756e-11	0	0.504156902198867	untreated
N4_vs_CD8_1	-3.22090367666762	6.24738996190756e-11	0	0.166304375854865	untreated
N5_vs_CD8_1	-4.26997632311045	6.24738996190756e-11	0	1.861985622065	untreated
N6_vs_CD8_1	-0.322640147168145	2.93627952948651e-05	47	98.7959016519757	untreated
N7_vs_CD8_1	-0.373807001849499	1.24948423977147e-05	20	47.2976070664554	untreated
NK1_vs_CD8_1	0.347731219250022	1.31195813939055e-05	21	9.42953210592573	untreated
NK2_vs_CD8_1	-2.9861742234887	6.24738996190756e-11	0	0.096866637279846	untreated
